eventid,date,year,state,city,attack_type,weapon,target,group,fatalities,injuries,summary,latitude,longitude
197404010003,1-Apr-74,1974,California,San Francisco,Armed Assault,Firearms,"NGO | International NGO | white Salvation Army cadets, Thomas Rainwater and Linda Story",Zebra killers,1,1,"04/01/1974: At around 9:00pm, two white Salvation Army cadets, Thomas Rainwater and Linda Story, had just finished a training study period at their school on Laguna Street in San Francisco, California, United States, and decided to walk over to the supermarket on Webster Street for a snack during their break before curfew.  As the two were walking up Geary Boulevard nearing Webster, they were passed by a black man, who then turned around and stopped, and then proceeded to shoot both cadets in their backs twice with his .32 caliber gun as they attempted to run.  The two bullets that hit Story, hit her in the waist (missing her spine), causing her to collapse to the ground, and resulting in the third bullet subsequently missing her altogether. Rainwater died, but Story survived the ordeal.  No nearby witnesses, nor Story, were able to identify the perpetrators, but police officers believe this was yet another attack by the Zebra killers.  This was the seventeenth in a series of 20 attacks (with 23 victims).",37.777125,-122.419644
197404130002,13-Apr-74,1974,Florida,Miami,Assassination,Firearms,"Government (General) | Government Personnel (excluding police, military) | Jose de la Torriente, former minister of agriculture",Secret Organization Zero,1,0,,25.764367,-80.201529
197404140001,14-Apr-74,1974,California,Los Angeles,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic) | Embassy/Consulate | Lebanese Consulate in Los Angeles,Jewish Defense League (JDL),0,0,,34.05349,-118.245319
197404140003,14-Apr-74,1974,California,San Francisco,Armed Assault,Firearms,"Private Citizens & Property | Race/Ethnicity Identified | white teenagers, Ward Anderson and Terry White",Zebra killers,0,2,"04/14/1974: Two white boys, Ward Anderson and Terry White, were waiting at a bus stop at the corner of Fillmore and Hayes Streets on Easter Sunday in San Francisco, California, United States, when a tall African-American man with a muscular build, quickly turned the corner onto Fillmore Street and passed the two boys at the bus stop.  Anderson asked the man if he had a cigarette, but he kept walking until he suddenly stopped, turned around, pulled out a gun and shot two .32 caliber bullets into Anderson.  As Anderson collapsed to the ground, the man shot Terry White three times.  Both boys were seriously injured, but survived the attack.  Manuel Moore was charged with assault with a deadly weapon for shooting Anderson and White.  The motives were racist in origins and a response to the racial rhetoric of the time.  This was the eighteenth in a series of 20 attacks (with 23 victims) on random whites by black Muslims who came to be known as the Zebra Killers.",37.777125,-122.419644
197404150001,15-Apr-74,1974,California,San Francisco,Armed Assault,Firearms,Business | Bank/Commerce | Hibernia Branch Bank,Symbionese Liberation Army (SLA),0,0,,37.777125,-122.419644
197404160003,16-Apr-74,1974,California,San Francisco,Armed Assault,Firearms,"Private Citizens & Property | Race/Ethnicity Identified | white man, Nelson T. Shields IV",Zebra killers,1,0,"04/16/1974: White man, Nelson T. Shields IV, was accompanying a friend to 231 Vernon Street in the Ingleside district in San Francisco, California in the United States, at about 9:30pm, where the two were picking up a rug Shields' friend was buying from a rug dealer's home.  As Shields was rearranging items in the back of the station wagon to make room for the rug, he was shot three times in the back with a .32 caliber gun.  Although no indictments were brought on this crime other than the charge of conspiracy, authorities believe that witness descriptions of the perpetrator(s)  as could have matched either of three of the Zebra killers.  Additionally, just before Shields and his friend arrived at the rug dealer's home, the rug dealer noticed two African American men in their twenties parked in a car outside her home, but by the time Shields and his friend arrived, the men were gone.  This was the nineteenth in a series of 20 attacks (with 23 victims) on random whites by black Muslims who came to be known as the Zebra Killers.",37.716165,-122.468037
197404170001,17-Apr-74,1974,New York,New York City,Armed Assault,Firearms,Police | Prison/Jail | The Tombs City Jail,Black Liberation Army,0,0,,40.712784,-74.005941
197404240003,24-Apr-74,1974,Maryland,Perryville,Bombing/Explosion,Explosives/Bombs/Dynamite,Police | Police Patrol (including vehicles and convoys) | police vehicle,Unknown,0,0,"04/24/1974: In Cecil, Maryland, in the United States, unknown perpetrator(s) bombed a police car using a military firecracker, which caused minor damage. There were no casualties.",39.560113,-76.071338
197405010003,1-May-74,1974,New York,New York City,Bombing/Explosion,Unknown,"Airports & Aircraft | Airport | Airline, JFK Airport",Unknown,0,2,,40.712784,-74.005941
197405030002,3-May-74,1974,Connecticut,New Haven,Armed Assault,Firearms,Business | Bank/Commerce | Bank,Black Liberation Army,0,1,,41.30713,-72.924979
197405160001,16-May-74,1974,New York,New York City,Unarmed Assault,Melee,"Private Citizens & Property | Political Party Member/Rally | Mohammed T Mehdi, head of the Action Committee on American-Arab Relations",Jewish Defense League (JDL),0,1,"05/16/1974: Mohammed T. Mehdi, Arab-American who was head of the Action Committee on American-Arab Relations, was attacked and beaten with a lead pipe by members of the Jewish Defense League in Manhattan, New York, in the United States, during demonstrations of protests over deaths of Israeli students in the town of Maalot.",40.78306,-73.971249
197405160003,16-May-74,1974,California,Los Angeles,Armed Assault,Firearms,Business | Retail/Grocery/Bakery | Sporting Goods Store,Symbionese Liberation Army (SLA),0,0,,34.05349,-118.245319
197405200002,20-May-74,1974,California,Yuba City,Bombing/Explosion,Explosives/Bombs/Dynamite,Police | Police Patrol (including vehicles and convoys) | police vehicle,Unknown,0,0,"05/20/1974: In Yuba City, California, United States, a firebomb is thrown under an unoccupied police car by unknown perpetrator(s), causing extensive damage to the vehicle.  It is unknown whether any injuries or fatalities resulted from this incident.",39.14076,-121.619399
197405210001,21-May-74,1974,California,Yuba City,Facility/Infrastructure Attack,Incendiary,Government (General) | Government Building/Facility/Office | state motor vehicle office,Unknown,0,0,"05/21/1974: In Yuba City, California, United States, a molotov cocktail is thrown through the window of  state motor vehicle offices, causing extensive damage.  The perpetrator(s) are unknown.",39.14076,-121.619399
197405310002,31-May-74,1974,California,Los Angeles,Bombing/Explosion,Explosives/Bombs/Dynamite,"Government (General) | Judge/Attorney/Court | Office, California Attorney General",Symbionese Liberation Army (SLA),0,0,,34.05349,-118.245319
197405310006,31-May-74,1974,Illinois,Chicago,Bombing/Explosion,Explosives/Bombs/Dynamite,"Police | Police Building (headquarters, station, school) | Chicago police department",Unknown,0,0,"05/31/1974: A pipe bomb exploded in the restroom on the second floor of the Chicago police department in Chicago, Illinois in the United States.  The perpetrator(s), casualties, and potential damages of this incident are unknown.",41.88415,-87.632409
197406030002,3-Jun-74,1974,New York,New York City,Facility/Infrastructure Attack,Incendiary,"NGO | Domestic NGO | Offices of Mohammed Mehdi, head of the Action Committee on American-Arab Relations",Jewish Extremists,0,0,"06/03/1974: Suspected members of a pro-Israel group set fire to the offices of Mohammed Mehdi, head of the Action Committee on American-Arab Relations in New York City in the United States.  According to the firemen, there were four separate fires within one room, causing moderate damage.  It is unknown whether any casualties resulted from this incident.",40.78306,-73.971249
197406050004,5-Jun-74,1974,Florida,Miami,Bombing/Explosion,Explosives/Bombs/Dynamite,Military | Military Unit/Patrol/Convoy | Haitian Naval Patrol *,Unknown,0,0,,25.764367,-80.201529
